지점,지점명,일시,기온,강수량,풍속,습도
119,수원,2022-03-22 23:00,4.7,,0.9,68
119,수원,2022-03-23 0:00,4.1,,0.7,71
119,수원,2022-03-23 1:00,4.4,,2.3,72
119,수원,2022-03-23 2:00,4.1,,1.3,74
119,수원,2022-03-23 3:00,3.5,,0,80
119,수원,2022-03-23 4:00,3,,0.8,83
119,수원,2022-03-23 5:00,3.2,,0.7,82
119,수원,2022-03-23 6:00,3.3,,0.5,83
119,수원,2022-03-23 7:00,3.5,,0,83
119,수원,2022-03-23 8:00,4.1,,0.6,80
119,수원,2022-03-23 9:00,4.9,,0,78
119,수원,2022-03-23 10:00,5.7,,2.1,74
119,수원,2022-03-23 11:00,7.3,,1.9,61
119,수원,2022-03-23 12:00,7.5,,3.6,50
119,수원,2022-03-23 13:00,6.6,,3.2,49
119,수원,2022-03-23 14:00,6.8,,2.8,40
119,수원,2022-03-23 15:00,7.6,,2.4,45
119,수원,2022-03-23 16:00,7.8,,3.1,47
119,수원,2022-03-23 17:00,7.7,,3.1,49
119,수원,2022-03-23 18:00,7.2,,2.7,45
119,수원,2022-03-23 19:00,6.8,,1.3,49
119,수원,2022-03-23 20:00,6.4,,0,50
119,수원,2022-03-23 21:00,6.4,,0,51
119,수원,2022-03-23 22:00,5.2,,0,59
119,수원,2022-03-23 23:00,5.2,,0.8,59
119,수원,2022-03-24 0:00,4.5,,0,62
119,수원,2022-03-24 1:00,4.4,,0,66
119,수원,2022-03-24 2:00,4.4,,0,69
119,수원,2022-03-24 3:00,3.6,,1.7,74
119,수원,2022-03-24 4:00,3.2,,1.8,77
119,수원,2022-03-24 5:00,2.7,,0,80
119,수원,2022-03-24 6:00,3.3,,0,80
119,수원,2022-03-24 7:00,3.9,,0,77
119,수원,2022-03-24 8:00,5,,1.1,75
119,수원,2022-03-24 9:00,6.5,,2.1,69
119,수원,2022-03-24 10:00,7,,1.9,67
119,수원,2022-03-24 11:00,8.1,,1.8,64
119,수원,2022-03-24 12:00,8.4,,2.1,63
119,수원,2022-03-24 13:00,9.7,,1.4,61
119,수원,2022-03-24 14:00,12.2,,1.9,59
119,수원,2022-03-24 15:00,12.3,,2.6,62
119,수원,2022-03-24 16:00,13.2,,3.5,60
119,수원,2022-03-24 17:00,13.9,,2.6,57
119,수원,2022-03-24 18:00,13,,2.7,60
119,수원,2022-03-24 19:00,11.4,,2.6,64
119,수원,2022-03-24 20:00,10.1,,0.6,68
119,수원,2022-03-24 21:00,9,,0,74
119,수원,2022-03-24 22:00,8.5,,0.4,75
119,수원,2022-03-24 23:00,7.9,,0.7,78
119,수원,2022-03-25 0:00,7.9,,0.9,79
119,수원,2022-03-25 1:00,6.9,,0.3,83
119,수원,2022-03-25 2:00,6.3,,1.4,86
119,수원,2022-03-25 3:00,5.8,,0,88
119,수원,2022-03-25 4:00,4.6,,0.4,90
119,수원,2022-03-25 5:00,5.2,,0,91
119,수원,2022-03-25 6:00,4.7,,0,92
119,수원,2022-03-25 7:00,5.7,,0,91
119,수원,2022-03-25 8:00,7.9,,0.3,83
119,수원,2022-03-25 9:00,11,,1.3,66
119,수원,2022-03-25 10:00,12.7,,2.3,58
119,수원,2022-03-25 11:00,15.4,,3.1,49
119,수원,2022-03-25 12:00,16.5,,3.6,45
119,수원,2022-03-25 13:00,16.6,,3.1,48
119,수원,2022-03-25 14:00,17.2,,3.4,45
119,수원,2022-03-25 15:00,18.4,,3,43
119,수원,2022-03-25 16:00,18.3,,2.8,45
119,수원,2022-03-25 17:00,18.1,,3.3,44
119,수원,2022-03-25 18:00,17.5,,2.2,46
119,수원,2022-03-25 19:00,17.3,,3.4,40
119,수원,2022-03-25 20:00,14.8,,3.6,58
119,수원,2022-03-25 21:00,12.4,2.3,3.6,79
119,수원,2022-03-25 22:00,12.2,,3.7,90
119,수원,2022-03-25 23:00,12.6,,6.3,91
119,수원,2022-03-26 0:00,12.8,5.9,6,93
119,수원,2022-03-26 1:00,12.5,,3.9,96
119,수원,2022-03-26 2:00,13.2,,3.9,97
119,수원,2022-03-26 3:00,13.1,6.5,3.7,98
119,수원,2022-03-26 4:00,13.2,,2.6,99
119,수원,2022-03-26 5:00,13.5,,3.7,100
119,수원,2022-03-26 6:00,13.9,12.6,4.3,98
119,수원,2022-03-26 7:00,12.1,,4.6,94
119,수원,2022-03-26 8:00,10.3,,5.9,94
119,수원,2022-03-26 9:00,9.7,0.4,3.2,96
119,수원,2022-03-26 10:00,9.4,,3.8,97
119,수원,2022-03-26 11:00,9.4,,1.9,95
119,수원,2022-03-26 12:00,10,1.3,2.5,93
119,수원,2022-03-26 13:00,11.2,,3,89
119,수원,2022-03-26 14:00,11.6,,3.4,89
119,수원,2022-03-26 15:00,12.3,,3.7,85
119,수원,2022-03-26 16:00,13.6,,4.1,76
119,수원,2022-03-26 17:00,13.9,,4.1,70
119,수원,2022-03-26 18:00,12.3,,3.4,75
119,수원,2022-03-26 19:00,11,,2.6,76
119,수원,2022-03-26 20:00,9.5,,1.3,77
119,수원,2022-03-26 21:00,8.2,,0.1,77
119,수원,2022-03-26 22:00,7.4,,0,79
119,수원,2022-03-26 23:00,7.2,,0,76
119,수원,2022-03-27 0:00,7.1,,1.1,74
119,수원,2022-03-27 1:00,5.8,,1.8,84
119,수원,2022-03-27 2:00,4.9,,1.8,89
119,수원,2022-03-27 3:00,4.7,,1.3,87
119,수원,2022-03-27 4:00,4,,1.5,91
119,수원,2022-03-27 5:00,3.5,,0.2,92
119,수원,2022-03-27 6:00,3.6,,1.3,92
119,수원,2022-03-27 7:00,3.1,,0,93
119,수원,2022-03-27 8:00,5.5,,2.3,85
119,수원,2022-03-27 9:00,7.2,,1,72
119,수원,2022-03-27 10:00,9.1,,1.8,65
119,수원,2022-03-27 11:00,10.5,,3.5,59
119,수원,2022-03-27 12:00,11,,2,54
119,수원,2022-03-27 13:00,11.4,,5.2,54
119,수원,2022-03-27 14:00,12.7,,4.7,44
119,수원,2022-03-27 15:00,11.3,,6,51
119,수원,2022-03-27 16:00,10.9,,6.1,42
119,수원,2022-03-27 17:00,10.4,,5.8,28
119,수원,2022-03-27 18:00,9.5,,4.4,31
119,수원,2022-03-27 19:00,8.2,,3.6,26
119,수원,2022-03-27 20:00,7.5,,3.7,29
119,수원,2022-03-27 21:00,7,,1.9,30
119,수원,2022-03-27 22:00,5.7,,0,33
119,수원,2022-03-27 23:00,5.3,,0,33
119,수원,2022-03-28 0:00,4.1,,0.4,40
119,수원,2022-03-28 1:00,4.2,,1.4,38
119,수원,2022-03-28 2:00,3.4,,0,45
119,수원,2022-03-28 3:00,1.5,,0,57
119,수원,2022-03-28 4:00,1,,0.4,59
119,수원,2022-03-28 5:00,1.6,,0.4,59
119,수원,2022-03-28 6:00,0.7,,0,64
119,수원,2022-03-28 7:00,1.1,,0,62
119,수원,2022-03-28 8:00,4.6,,0,50
119,수원,2022-03-28 9:00,7.1,,0.5,35
119,수원,2022-03-28 10:00,8.4,,1.7,33
119,수원,2022-03-28 11:00,9.9,,0,29
119,수원,2022-03-28 12:00,11.4,,0,20
119,수원,2022-03-28 13:00,12.2,,0.7,22
119,수원,2022-03-28 14:00,12.9,,0.1,19
119,수원,2022-03-28 15:00,13.1,,0.2,16
119,수원,2022-03-28 16:00,13.1,,3.7,29
119,수원,2022-03-28 17:00,11.7,,3.6,29
119,수원,2022-03-28 18:00,11.3,,3.1,30
119,수원,2022-03-28 19:00,9.1,,1.1,40
119,수원,2022-03-28 20:00,7.7,,0,44
119,수원,2022-03-28 21:00,6.6,,0,47
119,수원,2022-03-28 22:00,5.9,,0,56
119,수원,2022-03-28 23:00,5,,0,61
119,수원,2022-03-29 0:00,4.3,,0,65
119,수원,2022-03-29 1:00,2.8,,0,68
119,수원,2022-03-29 2:00,2.9,,0,67
119,수원,2022-03-29 3:00,1.9,,0,75
119,수원,2022-03-29 4:00,2.5,,2,68
119,수원,2022-03-29 5:00,2.9,,1.9,70
119,수원,2022-03-29 6:00,2.7,,0.4,72
119,수원,2022-03-29 7:00,2.3,,0.7,74
119,수원,2022-03-29 8:00,6.2,,0.3,62
119,수원,2022-03-29 9:00,8.7,,2,46
119,수원,2022-03-29 10:00,11,,2.6,40
119,수원,2022-03-29 11:00,12.6,,2.5,45
119,수원,2022-03-29 12:00,14,,2,45
119,수원,2022-03-29 13:00,14.7,,2.6,42
119,수원,2022-03-29 14:00,15.4,,2.4,39
119,수원,2022-03-29 15:00,15.3,,3.2,41
119,수원,2022-03-29 16:00,15.4,,3.6,45
119,수원,2022-03-29 17:00,14.6,,3.6,49
119,수원,2022-03-29 18:00,13.7,,2.5,51
119,수원,2022-03-29 19:00,12.4,,2.1,57
119,수원,2022-03-29 20:00,10.7,,0,66
119,수원,2022-03-29 21:00,9.3,,0,72
119,수원,2022-03-29 22:00,8.8,,0,73
119,수원,2022-03-29 23:00,8,,0,77
119,수원,2022-03-30 0:00,7.1,,0,81
119,수원,2022-03-30 1:00,6,,0,87
119,수원,2022-03-30 2:00,5.2,,0,88
119,수원,2022-03-30 3:00,5,,0,92
119,수원,2022-03-30 4:00,5.4,,0,90
119,수원,2022-03-30 5:00,4.7,,0,92
119,수원,2022-03-30 6:00,4.9,,0,91
119,수원,2022-03-30 7:00,5.4,,1,89
119,수원,2022-03-30 8:00,8.4,,1.5,79
119,수원,2022-03-30 9:00,10.2,,1.9,71
119,수원,2022-03-30 10:00,12.9,,2.2,59
119,수원,2022-03-30 11:00,14.1,,1.4,53
119,수원,2022-03-30 12:00,14.8,,2.6,54
119,수원,2022-03-30 13:00,12.5,,2.5,71
119,수원,2022-03-30 14:00,13.4,,1.3,68
119,수원,2022-03-30 15:00,14.3,0,0.6,66
119,수원,2022-03-30 16:00,14,,1,69
119,수원,2022-03-30 17:00,14,,1.2,70
119,수원,2022-03-30 18:00,13.6,0,0.9,75
119,수원,2022-03-30 19:00,13.3,,1.6,77
119,수원,2022-03-30 20:00,11.4,,1.6,86
119,수원,2022-03-30 21:00,10.1,0,1.8,89
119,수원,2022-03-30 22:00,9.3,,1.2,91
119,수원,2022-03-30 23:00,9.7,,1.5,88
119,수원,2022-03-31 0:00,9.4,,1.8,91
119,수원,2022-03-31 1:00,9.3,,1.4,91
119,수원,2022-03-31 2:00,8.8,,2.1,93
119,수원,2022-03-31 3:00,8.4,,1.8,95
119,수원,2022-03-31 4:00,8.4,,2.3,95
119,수원,2022-03-31 5:00,8.6,,1.7,95
119,수원,2022-03-31 6:00,8.4,,1.1,92
119,수원,2022-03-31 7:00,9.4,,2,83
119,수원,2022-03-31 8:00,10.3,,2.5,72
119,수원,2022-03-31 9:00,11.5,,2.5,68
119,수원,2022-03-31 10:00,12.3,,1.8,64
119,수원,2022-03-31 11:00,12.9,,2.8,61
119,수원,2022-03-31 12:00,14.5,,2.1,53
119,수원,2022-03-31 13:00,14.1,,3.5,54
119,수원,2022-03-31 14:00,14.3,,4.4,57
119,수원,2022-03-31 15:00,14.2,,4.5,62
119,수원,2022-03-31 16:00,13.7,,4.4,62
119,수원,2022-03-31 17:00,12.4,,4.2,65
119,수원,2022-03-31 18:00,11.3,,3.6,67
119,수원,2022-03-31 19:00,10.1,,2.1,71
119,수원,2022-03-31 20:00,8.8,,1.2,76
119,수원,2022-03-31 21:00,8.7,,0.4,76
119,수원,2022-03-31 22:00,8.5,,0.7,76
119,수원,2022-03-31 23:00,8.2,,0.7,76
119,수원,2022-06-01 1:00,17.7,,1.2,50
119,수원,2022-06-01 2:00,17.5,,1.7,49
119,수원,2022-06-01 3:00,15.9,,0.4,54
119,수원,2022-06-01 4:00,16.6,,2.6,53
119,수원,2022-06-01 5:00,16.3,,2,51
119,수원,2022-06-01 6:00,16.4,,2,52
119,수원,2022-06-01 7:00,18.7,,2.4,47
119,수원,2022-06-01 8:00,20.8,,2,40
119,수원,2022-06-01 9:00,22.4,,2,32
119,수원,2022-06-01 10:00,23.6,,3.1,29
119,수원,2022-06-01 11:00,25.2,,2.6,27
119,수원,2022-06-01 12:00,26.8,,3,25
119,수원,2022-06-01 13:00,27.7,,3.4,23
119,수원,2022-06-01 14:00,28.1,,5.1,26
119,수원,2022-06-01 15:00,27.2,,5.3,22
119,수원,2022-06-01 16:00,26.7,,4.8,21
119,수원,2022-06-01 17:00,25.6,,4.1,24
119,수원,2022-06-01 18:00,24.3,,3.5,29
119,수원,2022-06-01 19:00,22.9,,2.4,36
119,수원,2022-06-01 20:00,21,,2.1,43
119,수원,2022-06-01 21:00,19.4,,1.4,54
119,수원,2022-06-01 22:00,17.9,,1.3,68
119,수원,2022-06-01 23:00,16.8,,0.8,72
119,수원,2022-06-02 0:00,16.4,,1.1,76
119,수원,2022-06-02 1:00,15.3,,0.3,81
119,수원,2022-06-02 2:00,14.3,,0.4,82
119,수원,2022-06-02 3:00,13.9,,0.6,86
119,수원,2022-06-02 4:00,15,,1.3,85
119,수원,2022-06-02 5:00,15.2,,1.3,89
119,수원,2022-06-02 6:00,15.6,,1,90
119,수원,2022-06-02 7:00,16.8,,1.8,80
119,수원,2022-06-02 8:00,18.3,,1.4,77
119,수원,2022-06-02 9:00,20,,1.4,70
119,수원,2022-06-02 10:00,21.1,,2.1,61
119,수원,2022-06-02 11:00,22.5,,1.9,60
119,수원,2022-06-02 12:00,23.8,,2.5,55
119,수원,2022-06-02 13:00,24,,2.9,54
119,수원,2022-06-02 14:00,25.6,,2.7,53
119,수원,2022-06-02 15:00,25.1,,4.1,56
119,수원,2022-06-02 16:00,24.9,,3.4,58
119,수원,2022-06-02 17:00,24.1,,3.3,60
119,수원,2022-06-02 18:00,23,,3.3,64
119,수원,2022-06-02 19:00,22.1,,2.2,69
119,수원,2022-06-02 20:00,20.2,,2.2,80
119,수원,2022-06-02 21:00,19.3,,2.2,86
119,수원,2022-06-02 22:00,18.7,,1.5,89
119,수원,2022-06-02 23:00,18.2,,1.5,92
119,수원,2022-06-03 0:00,18.7,,1.3,91
119,수원,2022-06-03 1:00,18.8,,0.9,89
119,수원,2022-06-03 2:00,19.4,,1,85
119,수원,2022-06-03 3:00,19.4,,1.2,83
119,수원,2022-06-03 4:00,19.4,,0.8,81
119,수원,2022-06-03 5:00,19.4,,0.8,79
119,수원,2022-06-03 6:00,19.5,,1.2,78
119,수원,2022-06-03 7:00,20.2,,0.8,77
119,수원,2022-06-03 8:00,21.2,,1.3,69
119,수원,2022-06-03 9:00,22.3,,1.7,64
119,수원,2022-06-03 10:00,23.9,,1.8,57
119,수원,2022-06-03 11:00,25.3,,2.1,52
119,수원,2022-06-03 12:00,26.9,,1.6,49
119,수원,2022-06-03 13:00,28.4,,2.2,44
119,수원,2022-06-03 14:00,29.2,,2.2,40
119,수원,2022-06-03 15:00,30.8,,2.7,35
119,수원,2022-06-03 16:00,28.4,,3.8,49
119,수원,2022-06-03 17:00,26.5,,3.9,55
119,수원,2022-06-03 18:00,24.9,,3.6,62
119,수원,2022-06-03 19:00,23,,3.7,72
119,수원,2022-06-03 20:00,21.4,,1.3,81
119,수원,2022-06-03 21:00,20.5,,2.1,86
119,수원,2022-06-03 22:00,19.8,,1,90
119,수원,2022-06-03 23:00,19.7,,1.4,91
119,수원,2022-06-04 0:00,20.1,,1.6,88
119,수원,2022-06-04 1:00,19.8,,1,89
119,수원,2022-06-04 2:00,19.6,,0.6,91
119,수원,2022-06-04 3:00,19,,1.6,94
119,수원,2022-06-04 4:00,18.5,,0.5,96
119,수원,2022-06-04 5:00,18.7,,0.5,95
119,수원,2022-06-04 6:00,19,,1,95
119,수원,2022-06-04 7:00,21.4,,1.8,73
119,수원,2022-06-04 8:00,22.6,,2.3,58
119,수원,2022-06-04 9:00,23.8,,1.9,54
119,수원,2022-06-04 10:00,24.8,,2.3,53
119,수원,2022-06-04 11:00,25.4,,1.9,52
119,수원,2022-06-04 12:00,26.4,,1.5,52
119,수원,2022-06-04 13:00,26.9,,2,49
119,수원,2022-06-04 14:00,27.5,,1.9,47
119,수원,2022-06-04 15:00,28,,1.8,45
119,수원,2022-06-04 16:00,27.8,,2.9,45
119,수원,2022-06-04 17:00,28.1,,3.1,43
119,수원,2022-06-04 18:00,28.6,,1.9,42
119,수원,2022-06-04 19:00,28.1,,2.1,42
119,수원,2022-06-04 20:00,26.9,,2.5,50
119,수원,2022-06-04 21:00,26.3,,2.2,52
119,수원,2022-06-04 22:00,25.7,,2.2,54
119,수원,2022-06-04 23:00,25.2,,1.5,55
119,수원,2022-06-05 0:00,25.2,,2.6,52
119,수원,2022-06-05 1:00,24.6,,1.5,53
119,수원,2022-06-05 2:00,23.8,,1.5,55
119,수원,2022-06-05 3:00,23.3,,2,56
119,수원,2022-06-05 4:00,23.5,,3,52
119,수원,2022-06-05 5:00,23,,2.9,53
119,수원,2022-06-05 6:00,22.5,,2.3,54
119,수원,2022-06-05 7:00,22.3,,2.4,55
119,수원,2022-06-05 8:00,22.6,,2.9,53
119,수원,2022-06-05 9:00,23.1,0,2.3,52
119,수원,2022-06-05 10:00,22.9,,3.9,52
119,수원,2022-06-05 11:00,23.5,,4,50
119,수원,2022-06-05 12:00,23.6,,5.4,50
119,수원,2022-06-05 13:00,22,,5.4,57
119,수원,2022-06-05 14:00,22,,5.6,56
119,수원,2022-06-05 15:00,20.7,,4.3,59
119,수원,2022-06-05 16:00,20.8,,3.8,61
119,수원,2022-06-05 17:00,20.6,,3.4,61
119,수원,2022-06-05 18:00,20.5,,3.4,64
119,수원,2022-06-05 19:00,20.4,,3.1,63
119,수원,2022-06-05 20:00,20.2,,3.8,68
119,수원,2022-06-05 21:00,19,0.2,2.2,79
119,수원,2022-06-05 22:00,19.6,0.1,2.9,73
119,수원,2022-06-05 23:00,19.5,,1.1,74
119,수원,2022-06-06 0:00,19.6,,0.9,74
119,수원,2022-06-06 1:00,19.6,0,1.7,74
119,수원,2022-06-06 2:00,19,0,1.4,79
119,수원,2022-06-06 3:00,19,,0.7,81
119,수원,2022-06-06 4:00,18.7,,0.5,84
119,수원,2022-06-06 5:00,18.8,,0.9,83
119,수원,2022-06-06 6:00,18.8,,1.1,85
119,수원,2022-06-06 7:00,18,0.5,0.7,92
119,수원,2022-06-06 8:00,18.5,0.1,0.6,89
119,수원,2022-06-06 9:00,18.4,0.1,2.1,88
119,수원,2022-06-06 10:00,17.8,0.8,2,88
119,수원,2022-06-06 11:00,16.7,0.8,2.8,90
119,수원,2022-06-06 12:00,18.9,0.8,2.3,84
119,수원,2022-06-06 13:00,20.6,,3.1,70
119,수원,2022-06-06 14:00,21.5,,2.8,58
119,수원,2022-06-06 15:00,22.3,,3.3,54
119,수원,2022-06-06 16:00,22.6,,2.6,50
119,수원,2022-06-06 17:00,22.9,,3.1,49
119,수원,2022-06-06 18:00,22,,2.5,49
119,수원,2022-06-06 19:00,21.6,,2.6,48
119,수원,2022-06-06 20:00,20.3,,2.8,55
119,수원,2022-06-06 21:00,19.3,,2,58
119,수원,2022-06-06 22:00,18.3,,2.3,59
119,수원,2022-06-06 23:00,17.5,,1.9,59
119,수원,2022-06-07 0:00,17.3,,1.8,59
119,수원,2022-06-07 1:00,16.9,,3.2,59
119,수원,2022-06-07 2:00,16.5,,2.7,61
119,수원,2022-06-07 3:00,16.1,,2.3,62
119,수원,2022-06-07 4:00,15.9,,2.8,64
119,수원,2022-06-07 5:00,15,,1.8,68
119,수원,2022-06-07 6:00,15.6,,2.2,67
119,수원,2022-06-07 7:00,17.2,,2.6,62
119,수원,2022-06-07 8:00,18.4,,2.4,58
119,수원,2022-06-07 9:00,19.5,,3.3,53
119,수원,2022-06-07 10:00,21.3,,3.2,48
119,수원,2022-06-07 11:00,21.7,,2.9,42
119,수원,2022-06-07 12:00,22.9,,3,41
119,수원,2022-06-07 13:00,22.7,,3.1,40
119,수원,2022-06-07 14:00,23.7,,2,36
119,수원,2022-06-07 15:00,23.3,,2.1,43
119,수원,2022-06-07 16:00,23.9,,1.2,43
119,수원,2022-06-07 17:00,23.5,,1.4,43
119,수원,2022-06-07 18:00,23.2,,1.7,45
119,수원,2022-06-07 19:00,22.5,,2.4,52
119,수원,2022-06-07 20:00,20.9,,2.5,65
119,수원,2022-06-07 21:00,20,,2.2,68
119,수원,2022-06-07 22:00,20,,1.8,68
119,수원,2022-06-07 23:00,19.4,,2,71
119,수원,2022-06-08 0:00,18.8,,1.1,75
119,수원,2022-06-08 1:00,18.9,,2.1,72
119,수원,2022-06-08 2:00,18.6,,2.1,74
119,수원,2022-06-08 3:00,18,,1.9,75
119,수원,2022-06-08 4:00,17.1,,1.7,77
119,수원,2022-06-08 5:00,16.8,,2.1,78
119,수원,2022-06-08 6:00,17.4,,1.6,76
119,수원,2022-06-08 7:00,18.4,,2.2,73
119,수원,2022-06-08 8:00,19.5,,2.7,69
119,수원,2022-06-08 9:00,20.3,,2.6,63
119,수원,2022-06-08 10:00,21.1,,2.8,60
119,수원,2022-06-08 11:00,22.2,,2.8,51
119,수원,2022-06-08 12:00,23.4,,2.1,53
119,수원,2022-06-08 13:00,24.4,,1.6,47
119,수원,2022-06-08 14:00,23.7,,2.5,53
119,수원,2022-06-08 15:00,24.1,,1.3,51
119,수원,2022-06-08 16:00,24.4,,1.2,51
119,수원,2022-06-08 17:00,24.9,,2.4,53
119,수원,2022-06-08 18:00,23.4,,3.5,56
119,수원,2022-06-08 19:00,21.4,,3.1,64
119,수원,2022-06-08 20:00,20.2,,2.7,74
119,수원,2022-06-08 21:00,19.8,,2,76
119,수원,2022-06-08 22:00,19.2,,1.2,81
119,수원,2022-06-08 23:00,18.3,,0.7,89
119,수원,2022-06-09 0:00,18.2,,0.7,90
119,수원,2022-06-09 1:00,17.9,,0.7,91
119,수원,2022-06-09 2:00,17.3,,1.1,93
119,수원,2022-06-09 3:00,17.4,,0.7,94
119,수원,2022-06-09 4:00,17.7,,1,95
119,수원,2022-06-09 5:00,17.6,,0.5,96
119,수원,2022-06-09 6:00,17.8,0.1,0,95
119,수원,2022-06-09 7:00,18.5,0,0.8,93
119,수원,2022-06-09 8:00,20,,0.6,85
119,수원,2022-06-09 9:00,21,,0.9,76
119,수원,2022-06-09 10:00,21.8,,1.2,66
119,수원,2022-06-09 11:00,23.1,,1,54
119,수원,2022-06-09 12:00,22.9,,1.7,52
119,수원,2022-06-09 13:00,23.3,,1.9,51
119,수원,2022-06-09 14:00,23.6,,2.5,51
119,수원,2022-06-09 15:00,24.4,,2.8,57
119,수원,2022-06-09 16:00,25.3,,3.2,53
119,수원,2022-06-09 17:00,25.1,,3.3,51
119,수원,2022-06-09 18:00,24.4,,3,53
119,수원,2022-06-09 19:00,23.1,,2.6,62
119,수원,2022-06-09 20:00,21.1,,2,76
119,수원,2022-06-09 21:00,19.6,,1,83
119,수원,2022-06-09 22:00,18.9,,1.2,86
119,수원,2022-06-09 23:00,18.5,,0.8,87
119,수원,2022-06-10 0:00,18.3,,0.9,90
119,수원,2022-06-10 1:00,18.3,,0.7,91
119,수원,2022-06-10 2:00,18.1,,0.2,91
119,수원,2022-06-10 3:00,17.6,,0.8,93
119,수원,2022-06-10 4:00,17.2,,1.1,95
119,수원,2022-06-10 5:00,16.8,,0.5,95
119,수원,2022-06-10 6:00,17.3,,0.4,96
119,수원,2022-06-10 7:00,19.5,0,0.4,86
119,수원,2022-06-10 8:00,21.4,,2.1,77
119,수원,2022-06-10 9:00,23,,1.8,62
119,수원,2022-06-10 10:00,24.9,,1.2,63
119,수원,2022-06-10 11:00,26.2,,1.7,52
119,수원,2022-06-10 12:00,25.8,,1.4,51
119,수원,2022-06-10 13:00,26.8,,2.8,49
119,수원,2022-06-10 14:00,27.1,,3.9,46
119,수원,2022-06-10 15:00,24.4,0,3.3,54
119,수원,2022-06-10 16:00,21.8,1.3,1.2,83
119,수원,2022-06-10 17:00,21.9,,1.5,82
119,수원,2022-06-10 18:00,22,,3.1,80
119,수원,2022-06-10 19:00,22.1,,2.7,75
119,수원,2022-06-10 20:00,21.8,,1.6,71
119,수원,2022-06-10 21:00,21.2,,2.3,74
119,수원,2022-06-10 22:00,20.2,,1.6,78
119,수원,2022-06-10 23:00,19.6,,1.4,81
119,수원,2022-06-11 0:00,18.7,,0.3,83
119,수원,2022-06-11 1:00,18.1,,0.6,84
119,수원,2022-06-11 2:00,17.5,,0.5,88
119,수원,2022-06-11 3:00,17.1,,0.6,92
119,수원,2022-06-11 4:00,16.9,,0.2,91
119,수원,2022-06-11 5:00,16.5,,0.9,92
119,수원,2022-06-11 6:00,17.3,,1.5,91
119,수원,2022-06-11 7:00,19.4,,0.8,83
119,수원,2022-06-11 8:00,22.3,,0.6,69
119,수원,2022-06-11 9:00,24.1,,0.9,51
119,수원,2022-06-11 10:00,25.7,,1.5,43
119,수원,2022-06-11 11:00,27.5,,3.2,30
119,수원,2022-06-11 12:00,28.6,,2.8,25
119,수원,2022-06-11 13:00,29.8,,3.3,20
119,수원,2022-06-11 14:00,29.9,,1.9,21
119,수원,2022-06-11 15:00,29.5,,1.7,24
119,수원,2022-06-11 16:00,30.6,,2.1,20
119,수원,2022-06-11 17:00,30.6,,2.1,21
119,수원,2022-06-11 18:00,30.4,,2.8,31
119,수원,2022-06-11 19:00,29,,2.3,37
119,수원,2022-06-11 20:00,25.8,0,3.9,56
119,수원,2022-06-11 21:00,25,,3,58
119,수원,2022-06-11 22:00,24.2,,3.2,61
119,수원,2022-06-11 23:00,23.5,,2,61
119,수원,2022-06-12 0:00,22.7,,2.4,62
119,수원,2022-06-12 1:00,21.8,,2,65
119,수원,2022-06-12 2:00,21.3,,2,66
119,수원,2022-06-12 3:00,20.8,,2.9,67
119,수원,2022-06-12 4:00,20,,2.1,69
119,수원,2022-06-12 5:00,19.7,,2.7,70
119,수원,2022-06-12 6:00,19.8,,2.3,69
119,수원,2022-06-12 7:00,20.9,,3.7,64
119,수원,2022-06-12 8:00,22.1,,3.9,58
119,수원,2022-06-12 9:00,23.2,,3.7,53
119,수원,2022-06-12 10:00,24.4,,2.5,46
119,수원,2022-06-12 11:00,26.7,,2.5,43
119,수원,2022-06-12 12:00,27.7,,1.9,36
119,수원,2022-06-12 13:00,27.8,,2.4,36
119,수원,2022-06-12 14:00,28.4,,1.8,33
119,수원,2022-06-12 15:00,29.4,,1.9,33
119,수원,2022-06-12 16:00,28.9,,1.5,31
119,수원,2022-06-12 17:00,27.2,,3.5,44
119,수원,2022-06-12 18:00,25.1,,3,63
119,수원,2022-06-12 19:00,23.4,,1.7,72
119,수원,2022-06-12 20:00,22.8,,0.9,76
119,수원,2022-06-12 21:00,22.5,,1.7,78
119,수원,2022-06-12 22:00,21.5,,1.8,83
119,수원,2022-06-12 23:00,21.1,,0.6,85
119,수원,2022-06-13 0:00,21.1,,0.3,85
119,수원,2022-06-13 1:00,21.1,,1.3,83
119,수원,2022-06-13 2:00,20.7,,0.7,84
119,수원,2022-06-13 3:00,20.6,,1.9,84
119,수원,2022-06-13 4:00,20.3,,0.5,85
119,수원,2022-06-13 5:00,20,,0.8,86
119,수원,2022-06-13 6:00,20.3,,0.4,84
119,수원,2022-06-13 7:00,22.1,,1.4,77
119,수원,2022-06-13 8:00,23.4,,2.3,70
119,수원,2022-06-13 9:00,25.2,,2.8,56
119,수원,2022-06-13 10:00,26.1,,3.1,48
119,수원,2022-06-13 11:00,27.7,,3.6,37
119,수원,2022-06-13 12:00,27.6,,3.1,45
119,수원,2022-06-13 13:00,28.5,,4.5,40
119,수원,2022-06-13 14:00,29.4,,4.6,35
119,수원,2022-06-13 15:00,29.4,,4.9,30
119,수원,2022-06-13 16:00,28.9,,4.7,32
119,수원,2022-06-13 17:00,27.9,,4.2,35
119,수원,2022-06-13 18:00,27.7,,3.6,34
119,수원,2022-06-13 19:00,26.9,,4.6,34
119,수원,2022-06-13 20:00,25.7,,3.5,27
